variant,iter,train_loss,dev_auroc,dev_f1,dev_acc
evi_full,1,1.2048232555389404,0.5827772215346919,0.0,0.5
evi_full,200,0.8915951442718506,0.6866505805312155,0.5838544627629335,0.6349127182044888
evi_full,400,0.913729976415634,0.6836556986585904,0.6150943396226415,0.6438902743142144
evi_full,600,0.9828644853830336,0.6805138027748583,0.6224889120793112,0.6391521197007481
evi_full,800,0.9401469296216964,0.6805764889521831,0.6070640176600441,0.6448877805486284
evi_full,1000,0.9147854977846146,0.6790102051604158,0.5944396675265119,0.6471321695760599
evi_full,1200,0.9566253978013992,0.6780634448790741,0.6264073694984647,0.6359102244389028
evi_full,1400,0.8605047017335892,0.6805665387653062,0.6110665597433841,0.6371571072319202
evi_full,1600,0.94882661819458,0.675652017089446,0.6114784448558582,0.6336658354114714
evi_full,1800,0.9436577594280244,0.6739459331720574,0.5978169605373636,0.641645885286783
evi_full,2000,0.9521144157648088,0.6787811021075739,0.6169102296450939,0.6339152119700748
evi_full,2200,0.9390192687511444,0.6719338810082027,0.5864022662889519,0.6359102244389028
evi_full,2400,0.9283448326587675,0.677330489238251,0.5996668517490283,0.6403990024937656
evi_full,2600,0.9075136712193488,0.6707188388131914,0.5888324873096447,0.6364089775561097
evi_full,2800,0.8957806149125099,0.6744111044085546,0.5797356828193833,0.643142144638404
evi_full,3000,0.8696155685186386,0.6762634560730344,0.6047904191616766,0.6379052369077307
evi_full,3200,0.9672275653481484,0.6751966716624898,0.5962493105350248,0.6349127182044888
evi_full,3400,0.9160505974292756,0.6733593696556613,0.5913734392735528,0.6408977556109726
evi_full,3600,0.902738505899906,0.673076784348356,0.607714510627132,0.6271820448877805
evi_full,3800,0.9262993848323822,0.6751812488728304,0.6022144207399406,0.6326683291770574
evi_full,4000,0.9232655161619188,0.6734414586973961,0.5881019830028329,0.6374064837905237
evi_full,4200,0.9004784816503525,0.6740307585151833,0.5848682346273731,0.6346633416458853
evi_full,4400,0.9141980689764024,0.6639871642589288,0.5609114811568799,0.6251870324189526
evi_full,4600,0.8461320728063584,0.6703430948812508,0.5875769445998881,0.6324189526184538
evi_full,4800,0.834925292134285,0.6676051765847226,0.5742064626822991,0.6286783042394015
evi_full,5000,0.9052871084213256,0.6657698646152698,0.5758688895168127,0.6256857855361596
evi_no_evi,1,0.5005284547805786,0.6596175396919173,0.6423635930426496,0.6256857855361596
evi_no_evi,200,0.3300564546883106,0.6845905187156796,0.5954962468723937,0.6371571072319202
evi_no_evi,400,0.3065476775169372,0.6876708478181106,0.6284974093264248,0.6423940149625935
evi_no_evi,600,0.3235049653053283,0.6864439897761829,0.631769888572169,0.6456359102244389
evi_no_evi,800,0.2984221139550209,0.6861061809317106,0.6091825307950728,0.6518703241895262
evi_no_evi,1000,0.2903316248953342,0.6835278387572217,0.5945791726105564,0.6456359102244389
evi_no_evi,1200,0.3089375199377537,0.6915730623565775,0.6275952693823916,0.6466334164588529
evi_no_evi,1400,0.267301419377327,0.689031535873533,0.6219739292364991,0.6456359102244389
evi_no_evi,1600,0.3023264528810978,0.6866459785697849,0.6289939265909691,0.6496259351620948
evi_no_evi,1800,0.302103721499443,0.6869410016106865,0.6275239107332625,0.6503740648379053
evi_no_evi,2000,0.3016402852535247,0.6848745965510165,0.5929152148664344,0.6503740648379053
evi_no_evi,2200,0.2980243677645922,0.6868678677371409,0.6321626617375231,0.6526184538653367
evi_no_evi,2400,0.2934213016927242,0.681124619871767,0.5788051636145302,0.6501246882793017
evi_no_evi,2600,0.2885548091679811,0.679207716369923,0.602957906712173,0.6518703241895262
evi_no_evi,2800,0.278276190161705,0.6768253928769099,0.5887445887445888,0.6446384039900249
evi_no_evi,3000,0.2732728592306375,0.679100254351652,0.6043083900226758,0.6518703241895262
evi_no_evi,3200,0.3100775134563446,0.6806293493199669,0.6235453315290934,0.6531172069825436
evi_no_evi,3400,0.2921527718752623,0.6823070752047562,0.6036446469248291,0.6528678304239401
evi_no_evi,3600,0.2885057325661182,0.6782490158643293,0.6177753544165758,0.6503740648379053
evi_no_evi,3800,0.2909829294681549,0.6804654199911692,0.6078320090805902,0.655361596009975
