variant,iter,train_loss,dev_auroc,dev_f1,dev_acc
softmax,3200,1.1602305388450622,0.6625991131895945,0.5888679752621673,0.6187032418952618
softmax,3400,1.1521129822731018,0.6598949011511122,0.5831978319783198,0.6164588528678304
softmax,3600,1.122343783378601,0.6602516153506508,0.5873445105462413,0.6194513715710723
softmax,3800,1.1400194931030274,0.6598302249364121,0.5723830734966593,0.6169576059850375
softmax,4000,1.1217174279689788,0.659146149588622,0.5748603351955307,0.6204488778054863
softmax,4200,1.1493104004859924,0.6569354668192362,0.5795013850415512,0.6214463840399003
softmax,4400,1.1276850724220275,0.6586824708801562,0.589445196211096,0.6216957605985037
softmax,4600,1.0834700345993042,0.6612849422578218,0.5491228070175439,0.6154613466334165
softmax,4800,1.0942306566238402,0.6597125639765923,0.5814784281395988,0.6201995012468828
softmax,5000,1.149110004901886,0.6607962637048278,0.5951427808913797,0.6216957605985037
wo_BSA,1,0.5069514513015747,0.512610866847843,0.2554847841472045,0.4753117206982543
wo_BSA,200,0.3744039294123649,0.6652208630543343,0.5816023738872403,0.613216957605985
wo_BSA,400,0.3386370988190174,0.6613768571090977,0.5638716938660664,0.6134663341645885
wo_BSA,600,0.3421704614162445,0.6589103301596384,0.5750551876379691,0.6159600997506235
wo_BSA,800,0.3299180650711059,0.6633851779528734,0.5729369269241456,0.6167082294264339
wo_BSA,1000,0.3167783945798874,0.6565996480121392,0.5667225013958682,0.6129675810473816
wo_BSA,1200,0.3338198333978653,0.6602706450830529,0.5851409978308026,0.6184538653366584
wo_BSA,1400,0.2946144951879978,0.6610711376173033,0.5508946905250807,0.6182044887780549
wo_BSA,1600,0.3306983897089958,0.6564098481974614,0.5940959409594095,0.6159600997506235
wo_BSA,1800,0.3265542379766702,0.6650881524368629,0.5746102449888641,0.6189526184538653
wo_BSA,2000,0.3206720079481602,0.659224507310278,0.5624290578887627,0.6154613466334165
wo_BSA,2200,0.3201876094937324,0.6556668179924254,0.5564722617354196,0.6112219451371571
wo_BSA,2400,0.3134004598855972,0.6541344892133755,0.5555235073550621,0.6157107231920199
wo_BSA,2600,0.3092130571603775,0.6541466781922998,0.5510086455331412,0.6114713216957606
wo_BSA,2800,0.3015302155911922,0.6550899559082344,0.5695919508105086,0.6159600997506235
wo_BSA,3000,0.2982713916897774,0.659523759180602,0.561122244488978,0.6177057356608479
wo_BSA,3200,0.3436010257899761,0.6405072107760523,0.5719082260772244,0.6184538653366584
wo_BSA,3400,0.3169672003388404,0.6497872525668373,0.530952380952381,0.6069825436408978
wo_BSA,3600,0.3018976818025112,0.6488835268437385,0.5534230879404182,0.6112219451371571
wo_BSA,3800,0.3107362721860409,0.6497070291851418,0.5408103347034645,0.6099750623441397
wo_BSA,4000,0.3063603854179382,0.6445748471713484,0.5630901287553648,0.6192019950124689
wo_BSA,4200,0.3243907828629017,0.6541180714050285,0.5745515695067265,0.6214463840399003
wo_BSA,4400,0.3089875961840153,0.6474220931461869,0.5541958041958042,0.6184538653366584
wo_BSA,4600,0.2817781306803226,0.6512372435494804,0.5480825958702065,0.6179551122194513
wo_BSA,4800,0.2850635913014412,0.6498526750455533,0.5227135069654755,0.6069825436408978
wo_BSA,5000,0.3111103541404009,0.6376481489542977,0.5325408618127786,0.6077306733167083
