auroc_mean,auroc_sd,auprc_mean,auprc_sd,acc_mean,acc_sd,f1_macro_mean,f1_macro_sd,ece_mean,ece_sd,brier_mean,brier_sd,nll_mean,nll_sd,hce_mean,hce_sd,hce_coverage_mean,hce_coverage_sd,hce_count,hce_err,intercept_mean,intercept_sd,slope_mean,slope_sd,n,bin_counts,auroc_ci95_low,auroc_ci95_high,brier_ci95_low,brier_ci95_high,nll_ci95_low,nll_ci95_high,ece_ci95_low,ece_ci95_high,hce_cov_pooled,setting,method,row
0.6137038638985006,0.06872649788001653,0.6112489598063112,0.032916652936699334,0.5928921568627451,0.048807752982999726,0.5371143842552288,0.10682737954571914,0.13209312056372552,0.04691069806778627,0.2663802712841673,0.02818905728686161,0.7831244326670299,0.12098025395820511,0.4171027979672169,0.16322597354003385,0.1053921568627451,0.09069041458488242,430,211,0.20024554558227842,0.2647553218505013,0.5900541363097401,0.4800018346869185,4080,[ 429  300  208  158 1014 1799   45   58   68    1],0.5283686457582566,0.6990390820387447,0.2313789337077677,0.3013816088605669,0.6329076068335779,0.9333412585004819,0.0738457956423483,0.19034044548510273,0.1053921568627451,fewer,EviDDIE (frozen EDL head),EviDDIE (frozen EDL head)
0.6137038638985006,0.06872649788001653,0.6112489598063112,0.032916652936699334,0.5928921568627451,0.048807752982999726,0.5371143842552288,0.10682737954571914,0.0927771532771813,0.03420262506717371,0.24809968035010987,0.012623115442954124,0.6907086263887129,0.029054183717351034,,,0.0,0.0,0,0,0.2957765715046953,0.331005494613045,0.4328168253585597,0.6527592185360765,4080,[   0   52  291  567 1199 1868   68   35    0    0],0.5283686457582566,0.6990390820387447,0.23242601235942376,0.263773348340796,0.65463309246968,0.7267841603077457,0.050308985087210024,0.1352453214671526,0.0,fewer,EviDDIE (frozen EDL head),EviDDIE (frozen EDL head) + TempScale
0.5,0.0,0.5,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.6931471805599453,0.0,,,0.0,0.0,0,0,,,,,4080,,,,,,,,,,0.0,fewer,-,No-skill p=0.5
0.7209276406035665,0.044617787391835056,0.6839030323126001,0.046582864832989346,0.6583333333333334,0.03920178357410469,0.6417371560890158,0.06299955954079048,0.10675095129629628,0.04754300993193719,0.2258647433359756,0.00795008515356477,0.6401043650952623,0.02022174698553763,0.058704453441295545,0.07541674498055528,0.04814814814814815,0.041227105297950345,52,4,0.004547647096807217,0.08555389790842723,0.8589077041762877,0.4140726859021381,1080,[ 52  58  38  38 265 604  10  10   5   0],0.665527340319615,0.776327940887518,0.21599340881813994,0.23573607785381123,0.6149957498825346,0.6652129803079899,0.04771850749756577,0.1657833950950268,0.04814814814814815,rare,EviDDIE (frozen EDL head),EviDDIE (frozen EDL head)
0.7209276406035665,0.044617787391835056,0.6839030323126001,0.046582864832989346,0.6583333333333334,0.03920178357410469,0.6417371560890158,0.06299955954079048,0.12904550014110627,0.03743098199541462,0.23266017815820134,0.002739078461967575,0.6572859832716149,0.005595450570420848,,,0.0,0.0,0,0,-0.4272743531497447,0.384719239978444,1.8431150025639327,1.0089755845901451,1080,[  0   7  43  90 311 618   9   1   1   0],0.665527340319615,0.776327940887518,0.22925916304372085,0.23606119327268182,0.6503383137445946,0.6642336527986352,0.08256879737998656,0.17552220290222598,0.0,rare,EviDDIE (frozen EDL head),EviDDIE (frozen EDL head) + TempScale
0.5,0.0,0.5,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.25,0.0,0.6931471805599453,0.0,,,0.0,0.0,0,0,,,,,1080,,,,,,,,,,0.0,rare,-,No-skill p=0.5
